,synthetic_dataset_25,synthetic_dataset_88,synthetic_dataset_93,synthetic_dataset_96,synthetic_dataset_48,synthetic_dataset_59,synthetic_dataset_64,synthetic_dataset_65,synthetic_dataset_32,synthetic_dataset_98,synthetic_dataset_62,synthetic_dataset_37,synthetic_dataset_77,synthetic_dataset_39,synthetic_dataset_29,synthetic_dataset_51,synthetic_dataset_75,synthetic_dataset_38,synthetic_dataset_99,synthetic_dataset_30,synthetic_dataset_70,synthetic_dataset_28,synthetic_dataset_4,synthetic_dataset_20,synthetic_dataset_50,synthetic_dataset_58,synthetic_dataset_92,synthetic_dataset_44,synthetic_dataset_94,synthetic_dataset_9,synthetic_dataset_41,synthetic_dataset_67,synthetic_dataset_23,synthetic_dataset_52,synthetic_dataset_60,synthetic_dataset_6,synthetic_dataset_12,synthetic_dataset_63,synthetic_dataset_80,synthetic_dataset_36,synthetic_dataset_84,synthetic_dataset_1,synthetic_dataset_90,synthetic_dataset_76,synthetic_dataset_78,synthetic_dataset_14,synthetic_dataset_73,synthetic_dataset_72,synthetic_dataset_27,synthetic_dataset_7,synthetic_dataset_55,synthetic_dataset_8,synthetic_dataset_89,synthetic_dataset_66,synthetic_dataset_83,synthetic_dataset_16,synthetic_dataset_82,synthetic_dataset_3,synthetic_dataset_87,synthetic_dataset_97,synthetic_dataset_53,synthetic_dataset_19,synthetic_dataset_85,synthetic_dataset_2,synthetic_dataset_81,synthetic_dataset_34,synthetic_dataset_42,synthetic_dataset_61,synthetic_dataset_31,synthetic_dataset_86,synthetic_dataset_33,synthetic_dataset_17,synthetic_dataset_74,synthetic_dataset_15,synthetic_dataset_18,synthetic_dataset_45,synthetic_dataset_35,synthetic_dataset_13,synthetic_dataset_49,synthetic_dataset_54,synthetic_dataset_79,synthetic_dataset_47,synthetic_dataset_21,synthetic_dataset_0,synthetic_dataset_91,synthetic_dataset_10,synthetic_dataset_46,synthetic_dataset_69,synthetic_dataset_68,synthetic_dataset_95,synthetic_dataset_22,synthetic_dataset_43,synthetic_dataset_5,synthetic_dataset_11,synthetic_dataset_57,synthetic_dataset_26,synthetic_dataset_56,synthetic_dataset_71,synthetic_dataset_24,synthetic_dataset_40
synthetic_dataset_55,6999.878438481762,3.4192533927941926,2.6876654560778754,12.539034935094488,3.285537351464335,3.1625611395150393,18677880.741507467,2.703382851725138,2.8731054721321634,23.34900367381367,4.3895216308894485,419.3001800371868,7804.898105387875,5.345681100475716e+40,3.1085438031371493,10.978842271140548,7.2540278572093015,70.81521886061417,19.628498410797583,3.3195312292612678,29.494047157131266,19.206288280677313,178121916136.03915,38.090907107702385,25.35468052283859,7.2519928392311614,126251610.06742315,1367453.9346267749,2.731368665952855,5.005822845226896,18271238.43662529,3.706691955400631,3.0214087128226548,110344340.86493191,71542406.36468118,6.909559966564124,18.43647842408791,263.8914668318487,3.008405844721121,12.103494928615822,23.773496601386036,6.60464390648031e+41,21.930177627330373,155.70236874076934,54.59355888456035,14.947056346270118,1727404346452289.2,3.911478315630657,9.621890470910863e+40,20.37581964265748,0.0,14.789197062500481,372.15896727865317,10.254967800729,72.09226780308069,14.741405922539862,2.4796934450664154,172373.15708210555,2.662099631854308,12.841950105699322,6.846743334709303,522.6777385092489,12.553662585413555,3.495755814049435,10.207526124154064,11094.744273693621,9.08069985945752,2609.499861475418,23.70629831883117,11.754798676676717,2.6074258412138507,14.623717730907895,16.38529304964697,1.145017389781266e+22,5.604018345323753,327.18915551267924,20.79550891417571,3.159859790764615,24970093491.207508,2.6432193134005093,2.999684145769439,11.432153750920579,6.357507439238091,2.5059461216384213,282.00764910012117,8.07061663140826,7.052946506724235,9.243659888580411e+18,7.45416616626718,5.741519475595902,2.9367372480481984,9.959152175210567,3.541965362600793e+41,3.2608077998874085,12.339959768067104,4565.151238532975,11.684739440640069,1.410529825824019e+43,4.195391587334748,3.0532080178876537
synthetic_dataset_8,7000.11760906775,14.191393196052458,15.669046966352967,10.324893246162347,16.372322205539717,14.545580895240047,18677880.87877371,15.3312101806057,14.881130212851343,18.877537598151168,12.756275363417002,405.7614904763646,7804.9700264629,5.345681100475716e+40,16.500245890719075,9.720037150943261,13.572793564720929,61.61299847334922,16.029443859550167,14.803945822062406,23.059985945655068,14.034217399718267,178121916125.07877,33.57457122038961,16.05568514042855,11.44977568903779,126251610.32622817,1367454.1549031602,15.621724894366904,13.201638795297296,18271238.69451579,13.60756676816066,14.754982017850597,110344340.93585667,71542393.13651718,9.084566748990788,9.689369330061618,260.9366145980631,14.249603499479807,9.618346929636994,24.136816241966745,6.60464390648031e+41,21.280774032791058,145.26059149182063,43.6447169688244,14.848788790239189,1727404346452288.8,14.812924643893492,9.621890470910863e+40,18.12943052602336,14.789197062500481,0.0,361.25649798933404,9.712476725630253,62.87357299113702,9.500926161383116,14.63613087721999,172373.32637892544,15.567908743622642,10.239871212659322,9.241881702541637,522.5767731008305,12.690153648956029,13.852580532916775,9.250991721229482,11094.561307832113,12.83106828975586,2608.1983404052676,16.93610464850829,18.69060014678634,15.864110866707763,17.754390709740797,20.873441003651408,1.145017389781266e+22,10.617991157034025,317.3495894804567,19.802845929371546,14.754082388026692,24970093487.84606,14.593864162597887,16.189057809026924,13.675789443402651,10.043909654076712,15.627980659634963,278.6495264276407,11.654446003126594,12.362946358728532,9.243659888580411e+18,9.847950036776911,17.095473538051078,15.58173646118949,9.404149269889984,3.541965362600793e+41,15.13186491209157,9.741378696370095,4565.333882774158,4.83366465186032,1.410529825824019e+43,13.96598603533127,16.455934994678486
synthetic_dataset_89,6989.704318188906,372.31154008640965,373.4033164773161,366.2939322910565,374.0289768779877,370.7978922406779,18677877.255730163,373.05200246345925,372.789313615289,364.2029775939007,370.68541153624636,218.20744620586282,7777.908517886974,5.345681100475716e+40,374.1722936942987,362.0064498470351,366.8124426628774,307.7402727313266,353.74858784452454,372.50702890576673,342.9472421339561,364.10714369219676,178121915856.5309,339.957572955314,360.5288865402899,368.53867703495587,126251597.99424116,1367436.7351094256,373.21586959179103,370.75095250456417,18271226.362975385,371.1112159475536,372.5890059131259,110344339.11865024,71542077.95475535,366.38193040476,354.2408005129486,441.6285220358063,372.1351365413032,363.8492920529647,363.2544632475954,6.60464390648031e+41,362.11638714858515,272.1578153955416,323.1439990682493,359.06846011544275,1727404346452279.2,372.0860026704177,9.621890470910863e+40,362.7849225831684,372.15896727865317,361.25649798933404,0.0,368.3495037787515,321.416811545502,365.6118335044994,371.72162081862393,172352.45872603107,373.1733280235816,367.1466499858947,367.6944864536919,499.10878432278787,362.0555337444476,371.1813048650616,364.4885621162365,11095.629280800642,368.51065461862237,2536.6421285527213,351.7147590031524,369.31108038700063,373.42410489666446,365.7612254752145,371.76171470142845,1.145017389781266e+22,367.4382679439329,254.4912768887783,355.9974963648218,372.50306945122145,24970093409.2341,372.3027496539993,373.9515196828941,364.26960164916085,367.6185106702854,373.270881380637,333.9282176380168,365.0034126675841,368.7449264765658,9.243659888580397e+18,366.2399678432842,371.97713124385683,373.36222345271534,362.74313638731644,3.541965362600793e+41,372.21157087449484,364.28552867717565,4557.007157203367,364.4307935793832,1.410529825824019e+43,372.1742239925383,374.1755522347348
synthetic_dataset_66,7000.330840945697,9.346215432334132,10.520266955983342,4.6857668901696305,11.171984096616404,9.942974760900976,18677880.9419416,10.464046021724984,9.35311961558654,17.899209349249695,8.129130833867992,414.0605090064659,7805.49296320034,5.345681100475716e+40,11.251779494488954,9.68455484943369,11.386965750429088,67.47245254744111,18.165367799004517,10.427564730990326,26.859753024701874,11.751301790064879,178121916127.3231,36.67530012967135,16.106112835338685,8.38659107696382,126251610.54414664,1367454.4668776386,10.663920994667325,8.988064793439612,18271238.913524233,9.391223781636711,9.262272158490054,110344340.9675874,71542400.13012697,6.648639022043843,15.240282139557864,263.05854172466974,9.250692602255278,11.93711768558721,24.465298132553304,6.60464390648031e+41,21.742126786935902,146.82303895632583,48.21639361721583,15.28269630884017,1727404346452289.0,10.978126016988167,9.621890470910863e+40,18.606534089469868,10.254967800729,9.712476725630253,368.3495037787515,0.0,68.59137488272806,8.04492459484996,10.11031969293095,172373.71792416993,10.609311551022335,3.890150744514317,7.008110253467098,523.280206122945,12.905494178238103,9.739282277215487,7.758786638228251,11094.956648104595,10.060309420558841,2609.804280258096,19.43046987139265,16.59546296410153,10.90566644001377,16.505192547273417,19.992313529640086,1.145017389781266e+22,7.605677973014349,318.04727316198347,20.877945759698683,9.65530603272159,24970093488.63003,9.971808872939155,10.92133668644181,13.28326158074604,6.907459766013138,10.707646630303802,281.51582752618526,10.216507329421058,8.922772065652202,9.24365988858041e+18,7.106701787292748,13.296099763312718,10.378004304391279,8.825351774661597,3.541965362600793e+41,11.385402248906114,10.190815081449426,4565.617894465499,7.0580325587002655,1.410529825824019e+43,7.506889112771569,11.220798699469825
synthetic_dataset_83,6988.1489247668405,71.89286218583793,73.26091596055916,66.39168325162609,73.87958771553332,70.84325540013376,18677873.081728607,72.77657099258157,72.74091519606046,64.21829073645773,69.96441150058604,361.8039629715119,7784.035259821812,5.345681100475716e+40,74.10551232505091,62.25167172158644,66.07701095397378,26.347716802788625,55.41499567126979,71.79828737545812,45.39323997307813,63.85399329354252,178121916082.69913,43.08864912681124,61.58338249080071,67.23998021350614,126251595.91027205,1367436.9204293934,73.10263901814352,69.8276279686415,18271224.240487196,70.63543008924383,72.6791502165924,110344334.77726056,71542347.64409266,66.6659726337701,59.69890877864357,225.71312303735215,71.83048194275517,64.13429241370903,60.46478503391452,6.60464390648031e+41,60.93398472980231,120.42365801525925,38.83401426715803,59.0039819558747,1727404346452298.5,70.9778452493891,9.621890470910863e+40,62.500894155952224,72.09226780308069,62.87357299113702,321.416811545502,68.59137488272806,0.0,65.62546599872098,71.68487522108963,172353.2348559245,73.16908069863332,67.20539912992317,68.142706261312,504.4228974349812,60.73385649175799,70.69882240875543,64.18654001815337,11077.47467698589,66.86322287571282,2572.8589326598108,51.42143232247091,65.35552207875682,73.27957826198751,64.18785278605276,65.86018043320975,1.145017389781266e+22,67.68547137491272,284.84122699780664,55.34247003024823,72.16304065779343,24970093462.48249,71.92181996605902,73.7439073064321,62.17101779531121,67.55086193155437,73.14426451110705,240.04821342209098,65.23903476427947,67.6133365603601,9.243659888580405e+18,66.27073334079809,69.31084970941774,73.03407318617397,63.01188087974342,3.541965362600793e+41,72.19360284299114,63.86655670755095,4555.372064322978,65.39371293467455,1.410529825824019e+43,71.8810793441776,74.02691744089485
synthetic_dataset_16,7000.251191367824,13.52327521304858,15.227463646312316,7.994801461513626,15.848479256660951,14.461816443566075,18677880.921198957,14.929754033944723,14.312882831079987,14.705921796960352,11.851818925393635,410.64075341179824,7805.324022626678,5.345681100475716e+40,16.098146986406405,11.844088631089962,14.438313081723217,65.19907635422659,18.550391529940526,14.32126184133269,26.34689761372727,9.778123862089583,178121916124.0009,35.6096164971758,14.655988148830692,10.41869927480975,126251610.47466028,1367454.3639636822,15.332052821423048,12.02228734274894,18271238.842511643,13.263522344858911,14.4271676961949,110344340.95662525,71542396.12110409,10.381608249846273,15.33588100120859,260.10285811124345,13.804380501182045,11.49501289255798,25.59848992030377,6.60464390648031e+41,20.334651991848276,143.95827622733663,44.79633166948236,15.693325510218274,1727404346452289.0,14.297801121414794,9.621890470910863e+40,16.195591138223183,14.741405922539862,9.500926161383116,365.6118335044994,8.04492459484996,65.62546599872098,0.0,14.55063427567961,172373.57085333753,15.304497597448233,7.030416100514718,10.069527276637292,523.0865817727118,13.706076228353458,13.357290353485705,9.270939753093913,11094.656115763391,11.371234832065326,2609.237120033024,17.390198680083742,18.034426746279664,15.559587659514353,17.22725710568873,21.954425176685238,1.145017389781266e+22,11.605147744884892,316.29292108223734,19.86619175062053,13.905148643273185,24970093487.20664,14.174408030107427,15.712279730113764,14.453415907454842,10.101073171980401,15.347629185889746,280.52763901299386,13.049483295471402,11.059357181695818,9.243659888580397e+18,10.22642215987716,17.24976682355318,14.830159576730598,11.808098585764682,3.541965362600793e+41,15.4259044965694,9.694394249678544,4565.492598833362,7.330963429089398,1.410529825824019e+43,12.696778829518136,15.999231799419798
synthetic_dataset_82,6999.698918501577,3.494911458785875,2.8486124574360945,12.291769006304643,3.633478796121532,2.7176750471928925,18677880.552831914,2.981739664844925,2.89042555066855,23.19418718561468,4.294594789256834,418.848657232159,7804.668154970487,5.345681100475716e+40,3.3515686418445862,10.630459923000407,6.858063721928691,70.39619075921371,19.378486275116227,3.3228459693881134,29.093689317228833,18.97644611114516,178121916135.54108,37.734637814789096,25.040444386869442,7.145503220623671,126251609.88551395,1367453.7194869334,2.9495670949359565,4.959297767071725,18271238.254593458,3.7670798862193133,3.0077011339514903,110344340.65292352,71542405.8926853,6.616132028245158,18.260566123502304,263.54522314856126,2.861902368875837,11.884354014581957,23.4876582846301,6.60464390648031e+41,21.430652252824615,155.23949286196188,54.14250377473354,14.599304152178979,1727404346452289.8,3.9639771814251783,9.621890470910863e+40,20.13555513333873,2.4796934450664154,14.63613087721999,371.72162081862393,10.11031969293095,71.68487522108963,14.55063427567961,0.0,172372.93825371607,2.9202885848204185,12.651262054900114,6.811813537521633,522.4259655731743,12.203567135393914,3.530027765441047,9.958527352131986,11094.525217569204,8.89485463942854,2609.184729189736,23.290221972314892,11.567353948028044,2.8943601795898526,14.120312253585464,16.107357203097,1.145017389781266e+22,5.323720952117091,326.6775806436714,20.47348503988046,3.249220481215569,24970093490.61257,2.6638617960110533,3.30110348991043,11.046101345325953,6.1604077618744055,2.7270600107313774,281.6394716357579,7.738251908979483,6.72367473877328,9.243659888580401e+18,7.133337991311436,5.752224800693967,3.1607114355967942,9.676653001241462,3.541965362600793e+41,3.4926854744230464,12.060963981999022,4564.957442054526,11.511558862898248,1.410529825824019e+43,4.208310517528602,3.2861848318232116
synthetic_dataset_3,165378.1248454429,172373.8710594383,172373.85953883096,172373.4118483728,172373.92582254668,172372.1702670093,18508957.207667295,172373.70630065366,172373.9077911557,172373.45200230725,172373.52967092558,172284.3992511842,164586.6186407069,5.345681100475716e+40,172373.97178796414,172370.62265882702,172370.91665960907,172350.2954204266,172372.23491862367,172373.48752133638,172361.95207147283,172373.43874151318,178121820847.12094,172354.19974192977,172373.15766447157,172373.21202478523,126079473.68619138,1195105.4659235023,172373.75253893237,172373.50770705857,18099101.709682446,172373.77869892996,172373.8879630789,110180173.68119752,71428285.41696237,172372.9566726905,172372.92708514183,172237.36290215683,172373.66141241166,172373.4385373056,172352.40562150875,6.60464390648031e+41,172371.20363974065,172362.65904444843,172364.71977673616,172366.17298323833,1727404346288134.5,172373.1648498575,9.621890470910863e+40,172372.52335508273,172373.15708210555,172373.32637892544,172352.45872603107,172373.71792416993,172353.2348559245,172373.57085333753,172372.93825371607,0.0,172373.64009488674,172373.65321717618,172373.69037658232,171856.235277812,172369.56668882645,172373.2061640184,172372.8406263195,166725.01431812323,172373.1708749414,169992.28823165825,172369.5792666913,172366.87022224686,172373.58106480193,172371.14909797,172359.29809305273,1.145017389781266e+22,172372.69482398336,172344.19996403265,172363.71093553444,172373.76642699345,24970033168.443512,172373.46930656247,172373.96862940735,172369.75167225383,172373.17468976998,172373.64201567444,172134.4012209681,172371.09456375614,172373.03334627987,9.243659888580284e+18,172372.40209087642,172368.6581667614,172373.84248691952,172371.52402680976,3.541965362600793e+41,172373.29850773528,172373.32287072728,167813.83964620435,172373.56150545235,1.410529825824019e+43,172373.88207685557,172373.96457384434
synthetic_dataset_87,7000.227643895361,3.5169464969168165,2.2607466090575943,13.121726865637843,2.7084291768138646,3.704761833455533,18677880.858636193,2.47465087069702,2.6802754593445832,23.927380352151445,4.946202215153296,420.29944388995466,7805.455860514827,5.345681100475716e+40,2.411486670948246,11.9367836370998,8.15263930928942,71.89322904842503,20.671210802660504,3.3231679165685293,30.52785535850404,19.86321639583927,178121916136.9143,39.18374280284793,26.043915373511737,8.066441348957179,126251610.44795528,1367454.3807869742,2.426600935791724,5.3595016681937455,18271238.817080595,4.051387415409222,2.7822632999154453,110344340.90802523,71542407.32628012,7.798362900364319,19.405775395476574,264.7164734415555,3.056528051132828,12.830548522298745,24.660356473895998,6.60464390648031e+41,22.74360485300131,156.60484043990309,55.62806687149314,16.089325745348887,1727404346452289.2,4.479174375756423,9.621890470910863e+40,21.43309208531257,2.662099631854308,15.567908743622642,373.1733280235816,10.609311551022335,73.16908069863332,15.304497597448233,2.9202885848204185,172373.64009488674,0.0,13.293804680558186,7.305947547925517,523.3114305071026,13.644106567913568,4.161808566043084,11.170239360826933,11094.896704100438,9.947271768004821,2610.2929028675717,24.781571876093487,12.339531359425825,2.22868018965331,15.415790746023541,17.14492721838441,1.145017389781266e+22,6.555370976912619,328.02776030163767,21.961112023220473,3.2724869896390683,24970093491.489887,2.8555446749273905,2.43342489673402,12.41372830922305,7.218089012360286,2.2104627989273964,282.9600640641576,9.018738189506063,7.880643678200044,9.243659888580407e+18,8.426360741874856,6.143234631603331,2.6824171601257696,10.929219959148883,3.541965362600793e+41,3.36026713756823,13.13298680772368,4565.515232675905,12.335538765554283,1.410529825824019e+43,4.295363384656961,2.4204571729763855
synthetic_dataset_97,7000.291851049895,11.850910772907609,13.17255601129556,4.097809211287552,13.785917693445068,12.461812978473745,18677880.932213116,13.029127459058364,12.056712391096937,16.2329005977997,10.213446494923707,412.595379566595,7805.405750041783,5.345681100475716e+40,13.951049374190546,11.066182576470954,13.331856562177961,66.33363955296073,17.849745971751798,12.74939583766684,26.186846967522946,9.768573025146706,178121916125.1673,35.840983249342244,13.525987431665596,9.725247134770068,126251610.5104735,1367454.4171473642,13.307311102206008,11.006889696283114,18271238.879560545,11.754389268884692,12.070780780079843,110344340.96269372,71542398.47402674,8.739811207293183,15.134307187609194,261.86623521388384,11.823362592610268,12.443638023539613,24.9996448610603,6.60464390648031e+41,21.491414496533675,144.0169724685053,46.4500364994405,15.991523164466305,1727404346452288.8,13.095156672862045,9.621890470910863e+40,17.61507828207593,12.841950105699322,10.239871212659322,367.1466499858947,3.890150744514317,67.20539912992317,7.030416100514718,12.651262054900114,172373.65321717618,13.293804680558186,0.0,8.9193332420452,523.1508518040214,13.836473167479738,11.97255460743587,8.161933710017438,11094.871047839777,10.947733809867314,2609.5319227947093,18.33601725905276,18.20996057305388,13.55045000395766,17.149801608908458,21.957153923807876,1.145017389781266e+22,9.96653265822762,315.46720592239166,20.659530846134285,12.062688207048033,24970093487.618004,12.422390753047337,13.57990447613139,14.720819786041481,8.62712040024165,13.363244269298614,280.9991957263446,12.29237208814739,10.153108152348358,9.243659888580403e+18,8.78763798931287,15.790558372205034,12.913866686269062,10.603513646594516,3.541965362600793e+41,13.789499232036503,10.04705006439325,4565.567683171918,7.8892540244417315,1.410529825824019e+43,10.0727720235714,13.87754718204737
synthetic_dataset_53,7000.310022808852,6.103666043800446,7.3356753653294655,9.23348097120735,7.988722483479532,7.090059283981431,18677880.94178353,7.077911067785779,6.693158329945911,20.364800303869675,5.775878481314814,413.7899326317634,7805.477935626073,5.345681100475716e+40,8.111761029200206,8.511668216134,8.242211140089536,66.88245927083872,17.820927257132002,6.9278245089797235,26.59554659074106,15.559712602522758,178121916131.69046,36.353925171039265,21.088226908274777,6.922416139525467,126251610.54223733,1367454.459709949,7.3217976841538706,6.430384737762885,18271238.91089172,5.717595863285971,6.718168870851432,110344340.96759577,71542401.11141019,5.324439496075335,14.746528179932906,263.16139085515886,6.253720294562651,8.340451329573671,24.12218548791149,6.60464390648031e+41,20.29475941977445,151.66653343300712,49.94568017655058,13.874820527433174,1727404346452289.0,7.422557605131529,9.621890470910863e+40,18.198772885563166,6.846743334709303,9.241881702541637,367.6944864536919,7.008110253467098,68.142706261312,10.069527276637292,6.811813537521633,172373.69037658232,7.305947547925517,8.9193332420452,0.0,523.2392782118314,11.163158327726993,6.379030342383777,7.546807755577513,11094.81375723162,8.744185437380017,2609.715947083481,19.929183317116788,13.14472505927062,7.606208589579038,14.61933954560934,16.97946650459939,1.145017389781266e+22,5.4440482575926605,323.2769406189521,19.797733994590097,6.603783552587608,24970093489.97451,6.643608309380008,7.852457082737117,10.611383900606839,5.262715218608698,7.395996955593064,281.3060588050097,7.182179815953229,7.223796343981727,9.243659888580413e+18,6.07464368891095,9.233950758149938,7.354679259348349,7.912316666096301,3.541965362600793e+41,7.589492595987248,9.119196738935731,4565.554821951072,6.285078923399016,1.410529825824019e+43,6.044188285917226,8.08024882923046
synthetic_dataset_19,6525.902490723332,523.5974540871773,523.5892117440845,522.7060278599259,523.7282554375895,521.6624694401168,18677445.10690088,523.3680805006499,523.643497100647,523.2165661608283,523.046955655169,540.7623079272012,7283.506186830781,5.345681100475716e+40,523.7820345868123,519.1283883391684,519.957373391198,494.45990242699986,520.6170508566805,523.1054692868152,508.15114157814276,522.8675538687752,178121915841.3524,499.8404289126578,522.2591508876276,522.5932265435517,126251111.90856406,1366942.7617797302,523.36069774758,523.0451398999224,18270740.27676938,523.4155197335754,523.6120240786706,110343925.4494129,71542053.52537562,522.0898199054989,521.8128196147926,463.8767431408306,523.3152592430415,522.9570588276323,500.11337303470015,6.60464390648031e+41,520.1071088090359,508.6717710169498,511.06525919955305,513.6760990667408,1727404346451888.0,522.6489114136757,9.621890470910863e+40,521.7594563894955,522.6777385092489,522.5767731008305,499.10878432278787,523.280206122945,504.4228974349812,523.0865817727118,522.4259655731743,171856.235277812,523.3114305071026,523.1508518040214,523.2392782118314,0.0,517.7482875389369,522.6777792625065,521.8302273783337,10709.665600510478,522.5730850670205,2099.0550221852486,517.3681686580572,516.6643615802623,523.2715880133783,520.098138481077,508.94279127031916,1.145017389781266e+22,521.7061580464268,618.1272514178817,511.28572060292424,523.4365800628111,24970093321.52293,523.0448387404693,523.7661772296971,518.4414026948732,522.4052249097438,523.3102312458099,315.52303628241793,519.5837700302849,522.3673754150345,9.243659888580397e+18,521.4407038093169,518.3390373559571,523.574617240202,519.7833380797324,3.541965362600793e+41,522.5370201055994,522.6006329739043,4117.3553172803695,522.9647760461689,1.410529825824019e+43,523.5941296946477,523.7651763499324
synthetic_dataset_85,6997.394840145208,12.479227170105377,13.552688248886776,13.01567202974928,14.296479497404984,11.651683907212966,18677879.20156365,13.15517116364157,13.18303217323229,20.178895635959865,10.717180032914374,409.4025362306697,7800.5682282200105,5.345681100475716e+40,14.444062084684976,6.839973202963008,8.595348923260916,60.45977217450222,14.159967216727482,12.236039809876287,20.539260453265666,16.788688971044355,178121916127.29892,28.616047386600112,22.512001769427922,9.042684393109408,126251607.36271834,1367450.6965750244,13.401478945794885,10.379261635134506,18271235.73077797,11.31035376824772,13.267262677618731,110344339.5548883,71542396.6733869,9.140165194373395,14.744369412462023,254.8809457045565,12.45051169735137,11.362428275534299,19.803562878939132,6.60464390648031e+41,15.497523226919851,146.685489488628,45.11297657764767,7.490226090734716,1727404346452290.0,11.121459998270613,9.621890470910863e+40,15.755964510669159,12.553662585413555,12.690153648956029,362.0555337444476,12.905494178238103,60.73385649175799,13.706076228353458,12.203567135393914,172369.56668882645,13.644106567913568,13.836473167479738,11.163158327726993,517.7482875389369,0.0,11.175995016473067,8.865021449912804,11092.91514255793,9.626281344806118,2602.0108465514654,14.417359934632616,11.51817523840415,13.564706460650484,11.397866144207683,15.50338336928305,1.145017389781266e+22,8.968437528081079,319.0513643126102,11.158602985212886,12.497528447649213,24970093487.015995,12.286415395193425,14.065755555276043,5.863820657754714,9.31256804890519,13.41826588836888,273.057369456126,6.9678277510133375,9.615594262590689,9.243659888580405e+18,8.449634355489088,12.809554051424682,13.358079195714376,6.649545862517066,3.541965362600793e+41,12.68751336123408,11.406899308427166,4562.58029449244,11.510753976619439,1.410529825824019e+43,12.51196946542361,14.284983632576362
synthetic_dataset_2,6999.967088978823,3.699520027661423,4.007212194350388,11.652555190060141,4.663671029730467,4.047566598796449,18677880.791581836,3.75601677032788,3.901641138266117,21.52560703787202,3.639374529660407,418.26962610691515,7804.931989457443,5.345681100475716e+40,4.666040015066024,10.11772641432431,6.799063785609839,69.7260338788881,18.69875003523643,3.7707195504988773,28.717331309086884,17.670601228305365,178121916135.0014,37.176063646774494,24.122896197392368,5.840772972490562,126251610.15898389,1367453.9914928784,4.155431262389783,3.991352314770362,18271238.52776719,3.412526874507138,4.1972225644475945,110344340.89083137,71542405.32343619,6.385450778923823,17.62966377717589,262.47847900290856,3.664182126782568,10.809517680450963,23.58634427898177,6.60464390648031e+41,20.219020916011363,154.35408892663747,53.32052477518504,13.872001389059081,1727404346452289.2,3.531214533821415,9.621890470910863e+40,18.55081210844643,3.495755814049435,13.852580532916775,371.1813048650616,9.739282277215487,70.69882240875543,13.357290353485705,3.530027765441047,172373.2061640184,4.161808566043084,11.97255460743587,6.379030342383777,522.6777792625065,11.175995016473067,0.0,8.955849312099934,11094.738394448379,7.54956016522886,2609.265625397083,22.167210855140244,10.776936508894785,4.104540921616871,13.331129240994247,15.979703528292562,1.145017389781266e+22,5.325034838419604,326.16741832254394,19.42499002139326,3.4499462119422963,24970093490.42966,3.2629533968966005,4.360560282399197,10.067543553242272,5.495956874295645,3.908466348838317,281.5135884595477,7.5033076782603,5.724933832622578,9.243659888580401e+18,6.689107649792096,6.417005734007459,3.8051435878010307,9.368679529365089,3.541965362600793e+41,4.484159295953144,10.945761566724412,4565.219013079402,10.769981831400699,1.410529825824019e+43,4.405303922843649,4.56682834935231
synthetic_dataset_81,6999.8207278800755,9.459104614411606,11.032758606529475,6.8088895763913095,11.7777326092032,9.612132169885705,18677880.76266848,10.754763262658056,10.168658533320512,17.381025633989456,7.81350847426075,410.84503679012755,7804.339173854332,5.345681100475716e+40,11.925083123142311,6.680731160412061,8.51364093272871,63.25329626958324,14.02985482172289,10.094402284418067,23.12074802169129,12.184067786972852,178121916126.9175,32.645782830016564,16.67477594889633,6.33026104579981,126251609.98762402,1367453.7228373266,11.142038393977918,8.370697189871343,18271238.35632867,9.222281662067713,10.28487818901644,110344340.87467341,71542397.54668632,5.0904019403594285,12.46469657622099,259.6709781656405,9.589659580516356,9.318423274507245,22.865346783947953,6.60464390648031e+41,17.257835919458902,146.3938931329678,45.395842867450504,12.02643263966842,1727404346452288.2,9.844938589297525,9.621890470910863e+40,13.867955818267019,10.207526124154064,9.250991721229482,364.4885621162365,7.758786638228251,64.18654001815337,9.270939753093913,9.958527352131986,172372.8406263195,11.170239360826933,8.161933710017438,7.546807755577513,521.8302273783337,8.865021449912804,8.955849312099934,0.0,11094.5700249978,7.8853931344536985,2607.218001776496,14.958212099751055,14.620442423083766,11.270332630273995,13.419272624097276,18.693212489960587,1.145017389781266e+22,6.050313314937332,318.1863265084035,16.609993151931665,9.76556748890625,24970093487.279583,9.927117136392146,11.525669009631711,9.609280962911887,5.2901949678353,11.08733516654144,277.90488689630786,7.696625970781299,6.705266640878369,9.243659888580413e+18,4.944886048296617,12.878099357364313,10.757830783739958,6.174750526687947,3.541965362600793e+41,10.648030620655467,7.009642551698284,4565.034976826088,7.633435593735587,1.410529825824019e+43,8.931224406062997,11.777054349815716
